Record_ID,Camera_Node,Location_Name,GPS_Latitude,GPS_Longitude,Timestamp_IST,Vehicle_Classification,Detected_Make,Detected_Model,License_Plate,ANPR_Confidence_Pct,Vehicle_Color,Sharpness_Index,Sec65B_Integrity_Hash
9885,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.429372,Car,Unknown,Vehicle,UNREADABLE-CAM-016-35630,46.5%,Silver/Grey,429.7,SHA256:8CC18DA5BC75465B
9886,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.430215,Car,Unknown,Vehicle,UNREADABLE-CAM-016-92612,44.0%,Silver/Grey,621.1,SHA256:568466E274093DB4
10003,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.275957,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-79756,56.7%,Silver/Grey,912.9,SHA256:8BADC26C7D195D63
10004,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.278873,Car,Unknown,Vehicle,UNREADABLE-CAM-016-52405,51.3%,Silver/Grey,1106.2,SHA256:3DA22E02EB212441
10005,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.280614,Car,Unknown,Vehicle,UNREADABLE-CAM-016-26349,50.4%,Maroon/Dark,626.4,SHA256:2289A04B70F6529F
10006,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.281850,Car,Unknown,Vehicle,UNREADABLE-CAM-016-62065,49.1%,Silver/Grey,390.6,SHA256:868D5FAD00DD60AA
10007,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.282951,Car,Unknown,Vehicle,UNREADABLE-CAM-016-28871,40.8%,White,102.8,SHA256:E2AF43D29A2499D4
10008,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.283815,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-79504,42.2%,Silver/Grey,92.9,SHA256:823191B8BE4A12A8
10009,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.285067,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56064,36.9%,White,70.7,SHA256:7CE24B086B1DC708
10010,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.285918,Car,Unknown,Vehicle,UNREADABLE-CAM-016-76848,47.0%,Silver/Grey,865.7,SHA256:10DC5422F4892DEA
10011,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.286765,Car,Unknown,Vehicle,UNREADABLE-CAM-016-37906,42.0%,Green,116.6,SHA256:39A4A84249425567
10012,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.290434,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-92064,46.7%,Blue,993.3,SHA256:2A0EF09F8FF123D3
10013,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.292322,Car,Unknown,Vehicle,UNREADABLE-CAM-016-35670,47.7%,Silver/Grey,561.1,SHA256:A41526B07FD7EADA
10014,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.293301,Car,Unknown,Vehicle,UNREADABLE-CAM-016-48341,33.9%,White,55.4,SHA256:69F2B72F69AEEB6C
10015,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.294234,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-30184,41.1%,Silver/Grey,995.9,SHA256:1F459E206C7DAACC
10016,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:02:25.295766,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-17798,38.4%,White,615.0,SHA256:CCEF3355DE19DAB9
10163,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.626245,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-23613,42.7%,Silver/Grey,1111.8,SHA256:8ED74EF7386270C6
10164,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.630709,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75268,50.8%,Silver/Grey,822.3,SHA256:68B672DF78E7F5FF
10165,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.632159,Car,Unknown,Vehicle,UNREADABLE-CAM-016-51106,48.9%,Maroon/Dark,795.6,SHA256:EA74404A5A154448
10166,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.633672,Car,Unknown,Vehicle,UNREADABLE-CAM-016-14624,50.8%,Silver/Grey,642.5,SHA256:5B6A696882592624
10167,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.635814,Car,Unknown,Vehicle,UNREADABLE-CAM-016-80113,47.1%,White,222.1,SHA256:11F1670219CBFE98
10168,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.637095,Car,Unknown,Vehicle,UNREADABLE-CAM-016-61292,36.8%,White,74.1,SHA256:4854F4C2CE62E949
10169,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.638465,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-46868,49.4%,Blue,1293.2,SHA256:9AB66ADFE96D5A0C
10170,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.640562,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-72107,44.5%,Green,778.0,SHA256:227DA80937EE5000
10171,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.642536,Car,Unknown,Vehicle,UNREADABLE-CAM-016-67431,47.2%,Silver/Grey,429.5,SHA256:28200953B91ED65D
10172,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.643733,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64493,37.0%,Yellow/Orange,962.8,SHA256:3D4FA0B05439A37B
10173,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.646725,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54638,38.0%,White,86.9,SHA256:6BAC89DA7E651474
10174,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.648099,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30364,45.7%,Silver/Grey,916.9,SHA256:932F63BE97B29FCA
10175,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.650074,Car,Unknown,Vehicle,UNREADABLE-CAM-016-46811,44.8%,Silver/Grey,354.1,SHA256:E4DBA5A5BA15BAD8
10176,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:03:32.651450,Car,Unknown,Vehicle,UNREADABLE-CAM-016-44807,44.9%,White,260.9,SHA256:C714A6E60B3E1E53
10356,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.213334,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-52658,45.7%,Silver/Grey,1070.9,SHA256:6CD0CE52943FB874
10357,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.216533,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54262,50.9%,Silver/Grey,575.3,SHA256:1F8187DF70DD75C2
10358,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.217531,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30912,49.3%,Silver/Grey,950.5,SHA256:AA4AAE5516CCF162
10359,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.218593,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31950,42.2%,Silver/Grey,124.0,SHA256:11A83AD0315E7CB4
10360,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.221498,Car,Unknown,Vehicle,UNREADABLE-CAM-016-96975,47.1%,White,248.1,SHA256:10DD98761AF82613
10361,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.222532,Car,Unknown,Vehicle,UNREADABLE-CAM-016-37574,48.4%,Silver/Grey,772.4,SHA256:81656DCA278D0058
10362,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.223402,Car,Unknown,Vehicle,UNREADABLE-CAM-016-24261,48.3%,White,572.5,SHA256:76003A75DD8AA269
10363,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.224297,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11937,50.4%,Silver/Grey,503.5,SHA256:0C01CB73EEEB63EF
10364,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.225196,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11785,47.1%,White,309.3,SHA256:4BD045CA6FE94300
10365,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.226078,Car,Unknown,Vehicle,UNREADABLE-CAM-016-94126,48.7%,Silver/Grey,958.9,SHA256:810553D795EB5E57
10366,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.226907,Car,Unknown,Vehicle,UNREADABLE-CAM-016-74636,36.6%,White,81.3,SHA256:501B4FBE790847B9
10367,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.227938,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30956,47.1%,White,510.8,SHA256:5A243A629B830CC3
10368,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.228935,Car,Unknown,Vehicle,UNREADABLE-CAM-016-93150,36.3%,White,10.7,SHA256:D762AF1621498079
10369,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.230260,Van,Unknown,Vehicle,UNREADABLE-CAM-016-65407,35.7%,White,12.8,SHA256:F330FE5C0195B917
10370,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.231379,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49215,44.4%,Silver/Grey,577.7,SHA256:589D6E8A88BD7002
10371,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:04:53.232359,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55179,39.5%,White,144.5,SHA256:AF5E067D14F0BF18
10561,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.178170,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-78056,43.0%,Blue,494.5,SHA256:50DADE75D9A604DD
10562,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.182122,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11646,50.9%,Silver/Grey,352.4,SHA256:5EB11D1DBE607FE0
10563,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.183491,Car,Unknown,Vehicle,UNREADABLE-CAM-016-99737,50.9%,Silver/Grey,892.0,SHA256:F15F2B1B85FE29BD
10564,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.184816,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64887,49.0%,White,839.8,SHA256:E84B3A24B6FAFD11
10565,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.186522,Car,Unknown,Vehicle,UNREADABLE-CAM-016-22679,49.6%,White,398.2,SHA256:5D86BA0A43D2DBF4
10566,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.187638,Car,Unknown,Vehicle,UNREADABLE-CAM-016-20784,48.8%,Silver/Grey,1052.1,SHA256:033F53B3968F35FC
10567,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.188793,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64678,48.2%,Silver/Grey,591.7,SHA256:FA8B92E42BE6F418
10568,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.190401,Car,Unknown,Vehicle,UNREADABLE-CAM-016-85255,48.3%,Silver/Grey,1184.9,SHA256:9155401B24A4332E
10569,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.191543,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32646,46.5%,Silver/Grey,1290.6,SHA256:EE518D5708D5A312
10570,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.192840,Car,Unknown,Vehicle,UNREADABLE-CAM-016-81225,46.5%,Silver/Grey,245.8,SHA256:02FA9558ED16989A
10571,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.194194,Car,Unknown,Vehicle,UNREADABLE-CAM-016-15387,49.4%,Silver/Grey,1181.1,SHA256:F130B48B906FD68F
10572,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.195524,Car,Unknown,Vehicle,UNREADABLE-CAM-016-35604,42.6%,Blue,452.9,SHA256:C6DF00D912121140
10573,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.198403,Car,Unknown,Vehicle,UNREADABLE-CAM-016-19590,49.6%,Silver/Grey,474.6,SHA256:F27731570EEF3906
10574,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.199757,Car,Unknown,Vehicle,UNREADABLE-CAM-016-80720,47.9%,Silver/Grey,301.4,SHA256:20DB56D10683BAE9
10575,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.201346,Car,Unknown,Vehicle,UNREADABLE-CAM-016-90874,45.6%,Silver/Grey,750.7,SHA256:A56D8994AAC97875
10576,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.202489,Car,Unknown,Vehicle,UNREADABLE-CAM-016-33054,48.0%,Silver/Grey,1121.9,SHA256:502E4242AED114E4
10577,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.203638,Car,Unknown,Vehicle,UNREADABLE-CAM-016-87202,37.8%,White,72.1,SHA256:1732ECE8243159E4
10578,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.204779,Car,Unknown,Vehicle,UNREADABLE-CAM-016-77760,46.2%,Silver/Grey,703.3,SHA256:EDBE36F3CEFD1467
10579,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.206663,Car,Unknown,Vehicle,UNREADABLE-CAM-016-27891,45.4%,White,364.9,SHA256:D37C139BCBE24384
10580,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.207799,Car,Unknown,Vehicle,UNREADABLE-CAM-016-21867,43.5%,White,364.5,SHA256:C96A3246E6ACEE29
10581,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.208831,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32145,47.9%,Silver/Grey,1303.3,SHA256:7C174B36C8A538DC
10582,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.210129,Car,Unknown,Vehicle,UNREADABLE-CAM-016-59291,46.9%,White,299.0,SHA256:9F948124CA13383D
10583,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.211481,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-79855,47.3%,White,571.5,SHA256:0C3B851DD89C9ED3
10584,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:06:05.212969,Car,Unknown,Vehicle,UNREADABLE-CAM-016-66053,46.4%,White,288.6,SHA256:E6FE7DF28B32200A
10790,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.483290,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-44748,48.1%,Blue,1286.0,SHA256:A132C6F8BB34A9E6
10791,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.486414,Car,Unknown,Vehicle,UNREADABLE-CAM-016-19638,50.0%,White,973.1,SHA256:723B9B35F58C88EE
10792,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.487874,Car,Unknown,Vehicle,UNREADABLE-CAM-016-95556,44.1%,Silver/Grey,136.2,SHA256:8E977483C23EF808
10793,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.489327,Car,Unknown,Vehicle,UNREADABLE-CAM-016-57095,49.7%,Silver/Grey,628.4,SHA256:1B8816D83B2966BD
10794,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.490642,Car,Unknown,Vehicle,UNREADABLE-CAM-016-79120,47.7%,White,1841.5,SHA256:486F2E6C4389957F
10795,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.491860,Car,Unknown,Vehicle,UNREADABLE-CAM-016-33954,47.7%,Silver/Grey,733.6,SHA256:B82BA21C9AAB38F0
10796,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.493093,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31480,38.5%,Blue,523.7,SHA256:E232CDC48D269D36
10797,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.495810,Car,Unknown,Vehicle,UNREADABLE-CAM-016-87515,47.6%,Silver/Grey,891.6,SHA256:216825819CD2F342
10798,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.496979,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64976,49.3%,White,1226.4,SHA256:FF85A5765E85E375
10799,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.498670,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75774,47.3%,Silver/Grey,734.9,SHA256:799D009729215EB6
10800,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.500336,Car,Unknown,Vehicle,UNREADABLE-CAM-016-81702,47.7%,White,1382.8,SHA256:AFC3A97278EA968B
10801,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.501516,Car,Unknown,Vehicle,UNREADABLE-CAM-016-95338,46.4%,Silver/Grey,983.3,SHA256:6FD54B456BA3229B
10802,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.503063,Car,Unknown,Vehicle,UNREADABLE-CAM-016-36525,46.5%,White,1619.9,SHA256:064A11E9BD16C074
10803,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.504249,Car,Unknown,Vehicle,UNREADABLE-CAM-016-63843,45.9%,Silver/Grey,876.7,SHA256:2F8E4E4062E13F52
10804,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.505533,Car,Unknown,Vehicle,UNREADABLE-CAM-016-18228,46.5%,Silver/Grey,1263.7,SHA256:493595BB33AD00AC
10805,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.506839,Car,Unknown,Vehicle,UNREADABLE-CAM-016-72624,44.3%,Silver/Grey,1285.3,SHA256:C4AD22C8E0253EA4
10806,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.508255,Car,Unknown,Vehicle,UNREADABLE-CAM-016-93473,46.3%,Silver/Grey,296.9,SHA256:2C8331538EC928C7
10807,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.509327,Car,Unknown,Vehicle,UNREADABLE-CAM-016-94519,44.1%,Silver/Grey,228.2,SHA256:50AD1B2E8F39E1BD
10808,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.510304,Car,Unknown,Vehicle,UNREADABLE-CAM-016-16521,45.9%,Silver/Grey,533.8,SHA256:A6450E5E8344E18A
10809,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.511313,Car,Unknown,Vehicle,UNREADABLE-CAM-016-66112,44.5%,Silver/Grey,1207.3,SHA256:6AACB822FC95B655
10810,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:07:10.512237,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55371,45.6%,White,1124.0,SHA256:EE95CD6C373935DC
10992,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.548291,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-54067,54.1%,Blue,531.6,SHA256:8DD723B77DFAF235
10993,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.552100,Car,Unknown,Vehicle,UNREADABLE-CAM-016-72619,53.0%,White,957.7,SHA256:9931777D4CAB9758
10994,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.553314,Car,Unknown,Vehicle,UNREADABLE-CAM-016-57098,43.5%,Silver/Grey,122.5,SHA256:991FF985FB33845D
10995,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.554459,Car,Unknown,Vehicle,UNREADABLE-CAM-016-25018,50.2%,Silver/Grey,1413.5,SHA256:448E2B81DEB7BABA
10996,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.555590,Car,Unknown,Vehicle,UNREADABLE-CAM-016-78345,51.7%,White,1678.7,SHA256:06AFE762E79E4AB4
10997,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.556796,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64675,40.9%,Blue,552.5,SHA256:DC33A50B1FE1E429
10998,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.559802,Car,Unknown,Vehicle,UNREADABLE-CAM-016-92343,49.9%,Silver/Grey,2360.5,SHA256:F2DA3AF2ADEF0F81
10999,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.560840,Car,Unknown,Vehicle,UNREADABLE-CAM-016-29745,49.7%,White,1131.4,SHA256:D4CE6FA9861F97E8
11000,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.561727,Car,Unknown,Vehicle,UNREADABLE-CAM-016-79446,46.5%,Silver/Grey,466.5,SHA256:324025626054A494
11001,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.562597,Car,Unknown,Vehicle,UNREADABLE-CAM-016-40405,45.5%,Silver/Grey,984.3,SHA256:BDB0A61ADE8C2DA8
11002,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.563449,Car,Unknown,Vehicle,UNREADABLE-CAM-016-16283,42.9%,Silver/Grey,193.7,SHA256:E5EBB0AA764A3ADA
11003,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.564558,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-22291,35.1%,Blue,23.8,SHA256:8EC54D66DF74FAA9
11004,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.566248,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-33440,46.7%,Silver/Grey,285.0,SHA256:726029BD1D204641
11005,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.567299,Car,Unknown,Vehicle,UNREADABLE-CAM-016-13928,46.9%,Silver/Grey,911.4,SHA256:15FA9B00BF58AC27
11006,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:08:18.568204,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56077,45.6%,White,1629.6,SHA256:4DADC30435AC456B
11153,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.434929,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-54152,41.7%,Blue,58.8,SHA256:131BFBFE370CFA49
11154,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.439898,Car,Unknown,Vehicle,UNREADABLE-CAM-016-50290,50.0%,Silver/Grey,1567.4,SHA256:B67A3F29B4DC5212
11155,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.441249,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56907,49.3%,White,2066.8,SHA256:43C90166E057FC82
11156,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.442807,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32161,38.2%,Silver/Grey,81.2,SHA256:3503DA08EE258A44
11157,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.444069,Car,Unknown,Vehicle,UNREADABLE-CAM-016-60973,47.7%,White,2014.0,SHA256:91E776055714DC98
11158,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.445675,Car,Unknown,Vehicle,UNREADABLE-CAM-016-73127,48.7%,White,617.0,SHA256:CD15E04BA10928D1
11159,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.446918,Car,Unknown,Vehicle,UNREADABLE-CAM-016-52968,50.5%,White,1650.5,SHA256:BF51B84C4BAD099E
11160,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.449159,Car,Unknown,Vehicle,UNREADABLE-CAM-016-78135,41.5%,Blue,553.7,SHA256:AC35E2F3C786B974
11161,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.452482,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11512,46.2%,Silver/Grey,646.1,SHA256:8A03F23ED9CB3936
11162,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.453614,Car,Unknown,Vehicle,UNREADABLE-CAM-016-64742,46.6%,Silver/Grey,1190.4,SHA256:656BDCC7AB5747F5
11163,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.454839,Car,Unknown,Vehicle,UNREADABLE-CAM-016-97632,47.6%,Silver/Grey,1347.2,SHA256:9ABB0AF6177C35A1
11164,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.455883,Car,Unknown,Vehicle,UNREADABLE-CAM-016-39891,45.7%,White,532.9,SHA256:12B428905D1BF6DD
11165,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.457176,Car,Unknown,Vehicle,UNREADABLE-CAM-016-10122,47.9%,White,618.3,SHA256:204B085D551FB678
11166,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.458582,Car,Unknown,Vehicle,UNREADABLE-CAM-016-40610,46.4%,White,1515.6,SHA256:D67758CC6CED0016
11167,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.459742,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49397,48.5%,Silver/Grey,948.0,SHA256:81F4AC9ACA1A4E70
11168,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:09:29.460776,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-41061,44.8%,Silver/Grey,627.7,SHA256:6AC29C4B22339B70
